catchment_id,catchment,replicate,X1,X2,X3,X4,X5,X6,NSE_cal,logNSE_cal,KGE_cal,NSE_val,logNSE_val,KGE_val,best_logNSE
20003,20003,4,203.826874045308,-0.6872914217500341,460.9480733899914,1.2663526574512285,0.1172108477555342,0.0475002113533351,0.5927407947003045,0.5555671870139584,0.5490550988901274,0.5388386033310746,0.700649121505726,0.4662613975238623,True
20007,20007,6,162.3737794009906,-0.2543376848162202,27.71047642311075,0.5,0.0812983639712685,1.8178771282905013,0.7045137175964948,-0.5128082505375291,0.7928889014111434,-0.3659499006047635,-0.6172465805022451,0.3978949798234223,False
2001,2001,8,597.6325033012804,0.0720606292161978,6.501430506668515,1.3233061192075812,-1.1828354899283609,9.358507907657463,0.6367329020937158,0.5512361807877293,0.596567511010485,0.5485223644640105,0.5416976290781894,0.4896476729908356,False
2002,2002,3,148.36853810225074,-0.0539621553527531,3.427929012855657,1.9814127539058115,-1.087115240908607,17.73066439472522,0.7035970545287447,0.7902367489723325,0.6628213893986634,0.5988905645056977,0.71526603144327,0.5614495594861841,False
21003,21003,7,247.52079396334568,-0.7512361348418297,48.62390105437681,1.3648850308760174,0.6645042771228429,18.9688453903992,0.8269162019625456,0.7274066577394295,0.7640770607706273,0.4817952943617458,0.4160645713530057,0.6440867444369385,False
21006,21006,8,224.3131252547334,-0.0272035224852613,95.34551298134475,1.2955801880925033,-0.2125005664380026,7.187585872445248,0.7740683489349719,0.843031297907734,0.817733787547066,0.7684648365426567,0.8240190688588812,0.810095740412702,True
21008,21008,5,218.4069997563186,0.1220194529300231,32.936397713838936,1.674748262088842,0.6064313473111049,13.341802431352615,0.5841839943231169,0.6425664802251827,0.6265816969311863,0.6524845152329979,0.8158851034004608,0.6154733257749132,True
21009,21009,5,335.42207177944465,-0.0559529467060961,9.344323442624423,2.0130755685230453,0.643399846973999,5.489060775462338,0.8095487779350649,0.8945595370925402,0.842630476215827,0.8307436110519018,0.8973337180833652,0.8601389570037568,True
21011,21011,7,484.3570063162719,-1.7841091287953583,20.1851161974273,1.7045901135031871,0.6802202309457153,12.928823479762192,0.7732786195188243,0.5894259908493656,0.7155302563245134,0.4220300952150279,0.311826917923926,0.6518430635404243,False
21012,21012,8,111.6137931909789,0.0510837126255685,4.491340419356615,1.4406419188153297,1.565468887177154,3.50489973764049,0.7310355839714233,0.6387316636850779,0.8338150474847009,0.4618704885574596,0.3946729770518626,0.73483052307954,False
21013,21013,10,181.5245059306745,-0.4819884486886749,17.06003814534579,1.3188479887875049,0.5656413010234536,3.780164784384388,0.7629354531435326,0.8759076336999819,0.8136817650983769,0.68019281474919,0.8371885516866269,0.730396592217696,True
21015,21015,2,834.5707294915387,0.0583197751499175,12.76319216707178,1.3391554578043274,1.2897038085445305,4.163232162548514,0.6507254391407697,0.6820001473417749,0.5703798270550371,0.1976608745589523,0.1715056243154926,0.4218352676123259,False
21016,21016,9,892.6584160115483,-0.1856110081328772,5.504751835008537,1.497661412990816,0.598462165855759,3.882395613076455,0.5479236380322274,0.5964806080488813,0.4967867519851278,0.1616935288859844,0.337702371383792,0.1825289948982795,True
21017,21017,8,301.5278892387106,-0.4457956854830085,33.640668021491905,0.9004614004764078,1.2106071043769653,6.23512910012473,0.626272610811168,0.5144193878609169,0.6716978663089803,0.5688785771064264,0.4778238186016568,0.6836833224043639,False
21018,21018,6,153.10428450263458,-0.5917329030184426,392.2223836061953,1.4541098229723126,0.4730623854493707,0.8782403029672703,0.7708284691677071,0.7154096390200594,0.7277674873986422,0.6556495083412703,0.65378233339834,0.6608114975382042,False
21022,21022,1,106.2696521306914,-1.8095537193966065,419.3743697332102,1.513466648128653,0.290064953630063,0.0900466934665988,0.6515359556174731,0.7798503754814377,0.6102137039033113,0.5813151497573856,0.794988022853276,0.5620944465663464,True
